    E       Coeff1      Coeff2
-2.861354976211391    1.49   2.91   
-2.86137739187339    1.49   2.92   
-2.8613986808332386    1.49   2.93   
-2.861418851400988    1.49   2.94   
-2.8614379118797535    1.49   2.95   
-2.8614558705648347    1.49   2.96   
-2.861472735742898    1.49   2.97   
-2.861488515691133    1.49   2.98   
-2.8615032186764506    1.49   2.99   
-2.8615168529546913    1.49   3.0   
-2.8615294267698235    1.49   3.01   
-2.861540948353206    1.49   3.02   
-2.8615514259228125    1.49   3.03   
-2.8615608676825053    1.49   3.04   
-2.8615692818213114    1.49   3.05   
-2.8615766765127146    1.49   3.06   
-2.8615830599139622    1.49   3.07   
-2.8615884401653737    1.49   3.08   
-2.861592825389693    1.49   3.09   
-2.8615962236914223    1.49   3.1   
-2.861598643156183    1.49   3.11   
-2.861600091850095    1.49   3.12   
-2.8616005778191638    1.49   3.13   
-2.8616001090886765    1.49   3.14   
-2.8615986936626228    1.49   3.15   
-2.861596339523114    1.49   3.16   
-2.861593054629824    1.49   3.17   
-2.861588846919443    1.49   3.18   
-2.861583724305144    1.49   3.19   
-2.8615776946760554    1.49   3.2   
-2.8615707658967513    1.49   3.21   
-2.861562945806751    1.49   3.22   
-2.861554242220037    1.49   3.23   
-2.8615446629245715    1.49   3.24   
-2.8615342156818393    1.49   3.25   
-2.861522908226394    1.49   3.26   
-2.861510748265415    1.49   3.27   
-2.861497743478284    1.49   3.28   
-2.8614839015161575    1.49   3.29   
-2.8614692300015663    1.49   3.3   
-2.861453736528018    1.49   3.31   
-2.8614374286596096    1.49   3.32   
-2.8614203139306547    1.49   3.33   
-2.8614023998453124    1.49   3.34   
-2.861383693877242    1.49   3.35   
-2.8613642034692552    1.49   3.36   
-2.8613439360329798    1.49   3.37   
-2.8613228989485338    1.49   3.38   
-2.8613010995642174    1.49   3.39   
-2.8612785451962104    1.49   3.4   
-2.8581787670511405    1.5   2.4   
-2.8582700289572673    1.5   2.41   
-2.858359871466433    1.5   2.42   
-2.8584483005523595    1.5   2.43   
-2.858535322253631    1.5   2.44   
-2.8586209426719598    1.5   2.45   
-2.8587051679704256    1.5   2.46   
-2.858788004371762    1.5   2.47   
-2.858869458156662    1.5   2.48   
-2.8589495356620866    1.5   2.49   
-2.8590282432796172    1.5   2.5   
-2.8591055874538114    1.5   2.51   
-2.859181574680579    1.5   2.52   
-2.859256211045375    1.5   2.53   
-2.8593295040794797    1.5   2.54   
-2.859401459945626    1.5   2.55   
-2.8594720853293603    1.5   2.56   
-2.8595413869597937    1.5   2.57   
-2.8596093716080837    1.5   2.58   
-2.8596760460859696    1.5   2.59   
-2.8597414172442894    1.5   2.6   
-2.8598054919715485    1.5   2.61   
-2.8598682771924873    1.5   2.62   
-2.859929779866679    1.5   2.63   
-2.859990006987134    1.5   2.64   
-2.860048965578941    1.5   2.65   
-2.8601066626979    1.5   2.66   
-2.8601631054292094    1.5   2.67   
-2.8602183008861326    1.5   2.68   
-2.8602722562087126    1.5   2.69   
-2.8603249785624847    1.5   2.7   
-2.8603764751372194    1.5   2.71   
-2.860426753145687    1.5   2.72   
-2.8604758198224185    1.5   2.73   
-2.8605236824224978    1.5   2.74   
-2.8605703482203935    1.5   2.75   
-2.8606158245087503    1.5   2.76   
-2.860660118597258    1.5   2.77   
-2.860703237811507    1.5   2.78   
-2.860745189491865    1.5   2.79   
-2.860785980992363    1.5   2.8   
-2.860825619679618    1.5   2.81   
-2.8608641129317576    1.5   2.82   
-2.8609014681373623    1.5   2.83   
-2.860937692694424    1.5   2.84   
-2.8609727940093284    1.5   2.85   
-2.8610067794958396    1.5   2.86   
-2.8610396565741234    1.5   2.87   
-2.861071432669752    1.5   2.88   
-2.8611021152127587    1.5   2.89   
-2.8611317116366926    1.5   2.9   
-2.8611602293776817    1.5   2.91   
-2.861187675873528    1.5   2.92   
-2.8612140585628056    1.5   2.93   
-2.861239384883976    1.5   2.94   
-2.8612636622745273    1.5   2.95   
-2.861286898170109    1.5   2.96   
-2.861309100003708    1.5   2.97   
-2.861330275204813    1.5   2.98   
-2.8613504311986087    1.5   2.99   
-2.861369575405188    1.5   3.0   
-2.8613877152387586    1.5   3.01   
-2.8614048581068823    1.5   3.02   
-2.8614210114097256    1.5   3.03   
-2.8614361825393155    1.5   3.04   
-2.861450378878817    1.5   3.05   
-2.861463607801822    1.5   3.06   
-2.8614758766716464    1.5   3.07   
-2.8614871928406527    1.5   3.08   
-2.8614975636495728    1.5   3.09   
-2.86150699642685    1.5   3.1   
-2.861515498487996    1.5   3.11   
-2.861523077134957    1.5   3.12   
-2.861529739655492    1.5   3.13   
-2.861535493322566    1.5   3.14   
-2.8615403453937547    1.5   3.15   
-2.8615443031106667    1.5   3.16   
-2.8615473736983623    1.5   3.17   
-2.8615495643648043    1.5   3.18   
-2.8615508823003117    1.5   3.19   
-2.8615513346770136    1.5   3.2   
-2.861550928648338    1.5   3.21   
-2.8615496713484996    1.5   3.22   
-2.8615475698919886    1.5   3.23   
-2.861544631373094    1.5   3.24   
-2.8615408628654193    1.5   3.25   
-2.8615362714214205    1.5   3.26   
-2.8615308640719435    1.5   3.27   
-2.861524647825784    1.5   3.28   
-2.861517629669256    1.5   3.29   
-2.8615098165657606    1.5   3.3   
-2.8615012154553776    1.5   3.31   
-2.8614918332544614    1.5   3.32   
-2.8614816768552465    1.5   3.33   
-2.86147075312547    1.5   3.34   
-2.861459068907993    1.5   3.35   
-2.8614466310204407    1.5   3.36   
-2.8614334462548463    1.5   3.37   
-2.8614195213773113    1.5   3.38   
-2.861404863127666    1.5   3.39   
-2.8613894782191505    1.5   3.4   
-2.8578148261641143    1.51   2.4   
-2.8579061625628155    1.51   2.41   
-2.857996191103723    1.51   2.42   
-2.8580849166777336    1.51   2.43   
-2.8581723442445544    1.51   2.44   
-2.8582584788309964    1.51   2.45   
-2.858343325529298    1.51   2.46   
-2.858426889495464    1.51   2.47   
-2.8585091754776633    1.51   2.48   
-2.858590189711228    1.51   2.49   
-2.858669937046375    1.51   2.5   
-2.8587484228779005    1.51   2.51   
-2.858825652656326    1.51   2.52   
-2.858901631886339    1.51   2.53   
-2.8589763661252743    1.51   2.54   
-2.859049860981594    1.51   2.55   
-2.859122122113394    1.51   2.56   
-2.859193155226922    1.51   2.57   
-2.8592629660751214    1.51   2.58   
-2.859331560456193    1.51   2.59   
-2.85939894421216    1.51   2.6   
-2.8594651232274813    1.51   2.61   
-2.859530103427646    1.51   2.62   
-2.8595938907778193    1.51   2.63   
-2.859656491281468    1.51   2.64   
-2.8597179109790543    1.51   2.65   
-2.8597781559466866    1.51   2.66   
-2.8598372322948498    1.51   2.67   
-2.859895146167099    1.51   2.68   
-2.8599519037388057    1.51   2.69   
-2.8600075112159    1.51   2.7   
-2.8600619748336467    1.51   2.71   
-2.8601153008554254    1.51   2.72   
-2.8601674955715253    1.51   2.73   
-2.8602185652979792    1.51   2.74   
-2.860268516375375    1.51   2.75   
-2.8603173551677292    1.51   2.76   
-2.8603650880613367    1.51   2.77   
-2.8604117214636555    1.51   2.78   
-2.8604572618022157    1.51   2.79   
-2.8605017155235184    1.51   2.8   
-2.8605450890919792    1.51   2.81   
-2.86058738898887    1.51   2.82   
-2.8606286217112697    1.51   2.83   
-2.8606687937710644    1.51   2.84   
-2.8607079116939116    1.51   2.85   
-2.86074598201827    1.51   2.86   
-2.860783011294412    1.51   2.87   
-2.8608190060834615    1.51   2.88   
-2.860853972956451    1.51   2.89   
-2.8608879184933764    1.51   2.9   
-2.860920849282299    1.51   2.91   
-2.8609527719184245    1.51   2.92   
-2.8609836930032175    1.51   2.93   
-2.8610136191435354    1.51   2.94   
-2.8610425569507547    1.51   2.95   
-2.8610705130399356    1.51   2.96   
-2.861097494028985    1.51   2.97   
-2.8611235065378358    1.51   2.98   
-2.861148557187644    1.51   2.99   
-2.861172652599993    1.51   3.0   
-2.861195799396127    1.51   3.01   
-2.8612180041961754    1.51   3.02   
-2.861239273618406    1.51   3.03   
-2.861259614278483    1.51   3.04   
-2.8612790327887527    1.51   3.05   
-2.861297535757511    1.51   3.06   
-2.8613151297883324    1.51   3.07   
-2.861331821479357    1.51   3.08   
-2.8613476174226316    1.51   3.09   
-2.8613625242034453    1.51   3.1   
-2.861376548399671    1.51   3.11   
-2.8613896965811474    1.51   3.12   
-2.8614019753090325    1.51   3.13   
-2.8614133911352067    1.51   3.14   
-2.861423950601665    1.51   3.15   
-2.8614336602399275    1.51   3.16   
-2.861442526570458    1.51   3.17   
-2.8614505561021115    1.51   3.18   
-2.86145775533156    1.51   3.19   
-2.8614641307427675    1.51   3.2   
-2.86146968880644    1.51   3.21   
-2.861474435979521    1.51   3.22   
-2.861478378704666    1.51   3.23   
-2.8614815234097537    1.51   3.24   
-2.8614838765073918    1.51   3.25   
-2.861485444394438    1.51   3.26   
-2.861486233451532    1.51   3.27   
-2.8614862500426463    1.51   3.28   
-2.8614855005146227    1.51   3.29   
-2.861483991196749    1.51   3.3   
-2.8614817284003236    1.51   3.31   
-2.8614787184182418    1.51   3.32   
-2.8614749675245883    1.51   3.33   
-2.861470481974232    1.51   3.34   
-2.8614652680024526    1.51   3.35   
-2.8614593318245434    1.51   3.36   
-2.861452679635451    1.51   3.37   
-2.861445317609418    1.51   3.38   
-2.861437251899622    1.51   3.39   
-2.861428488637838    1.51   3.4   
-2.8574330078659664    1.52   2.4   
-2.8575239700006003    1.52   2.41   
-2.857613732502353    1.52   2.42   
-2.8577022987697753    1.52   2.43   
-2.8577896737162938    1.52   2.44   
-2.85787586086617    1.52   2.45   
-2.8579608643048937    1.52   2.46   
-2.85804468818523    1.52   2.47   
-2.858127336725633    1.52   2.48   
-2.8582088142086652    1.52   2.49   
-2.8582891249794686    1.52   2.5   
-2.8583682734442086    1.52   2.51   
-2.858446264068565    1.52   2.52   
-2.8585231013762367    1.52   2.53   
-2.858598789947462    1.52   2.54   
-2.858673334417541    1.52   2.55   
-2.858746739475402    1.52   2.56   
-2.8588190098621697    1.52   2.57   
-2.858890150369738    1.52   2.58   
-2.8589601658393935    1.52   2.59   
-2.859029061160416    1.52   2.6   
-2.8590968412687316    1.52   2.61   
-2.8591635111455638    1.52   2.62   
-2.8592290758160885    1.52   2.63   
-2.8592935403481357    1.52   2.64   
-2.8593569098508937    1.52   2.65   
-2.8594191894736145    1.52   2.66   
-2.8594803844043613    1.52   2.67   
-2.859540499868755    1.52   2.68   
-2.859599541128738    1.52   2.69   
-2.8596575134813733    1.52   2.7   
-2.8597144222576194    1.52   2.71   
-2.859770272821163    1.52   2.72   
-2.8598250705672448    1.52   2.73   
-2.8598788209214976    1.52   2.74   
-2.859931529338828    1.52   2.75   
-2.8599832013022675    1.52   2.76   
-2.860033842321882    1.52   2.77   
-2.8600834579336705    1.52   2.78   
-2.8601320536984915    1.52   2.79   
-2.860179635201006    1.52   2.8   
-2.860226208048608    1.52   2.81   
-2.8602717778704205    1.52   2.82   
-2.8603163503162525    1.52   2.83   
-2.8603599310556085    1.52   2.84   
-2.860402525776694    1.52   2.85   
-2.860444140185438    1.52   2.86   
-2.8604847800045414    1.52   2.87   
-2.860524450972517    1.52   2.88   
-2.860563158842767    1.52   2.89   
-2.860600909382662    1.52   2.9   
-2.8606377083726344    1.52   2.91   
-2.860673561605285    1.52   2.92   
-2.8607084748845133    1.52   2.93   
-2.8607424540246376    1.52   2.94   
-2.860775504849567    1.52   2.95   
-2.8608076331919436    1.52   2.96   
-2.860838844892332    1.52   2.97   
-2.8608691457983975    1.52   2.98   
-2.8608985417641213    1.52   2.99   
-2.8609270386489976    1.52   3.0   
-2.860954642317281    1.52   3.01   
-2.8609813586372126    1.52   3.02   
-2.8610071934802805    1.52   3.03   
-2.8610321527204756    1.52   3.04   
-2.8610562422335866    1.52   3.05   
-2.8610794678964697    1.52   3.06   
-2.8611018355863664    1.52   3.07   
-2.8611233511802143    1.52   3.08   
-2.861144020553967    1.52   3.09   
-2.861163849581933    1.52   3.1   
-2.861182844136136    1.52   3.11   
-2.861201010085666    1.52   3.12   
-2.861218353296051    1.52   3.13   
-2.8612348796286526    1.52   3.14   
-2.861250594940047    1.52   3.15   
-2.8612655050814393    1.52   3.16   
-2.8612796158980847    1.52   3.17   
-2.8612929332287096    1.52   3.18   
-2.8613054629049532    1.52   3.19   
-2.8613172107508236    1.52   3.2   
-2.8613281825821466    1.52   3.21   
-2.8613383842060514    1.52   3.22   
-2.8613478214204395    1.52   3.23   
-2.861356500013483    1.52   3.24   
-2.861364425763133    1.52   3.25   
-2.861371604436616    1.52   3.26   
-2.861378041789969    1.52   3.27   
-2.8613837435675706    1.52   3.28   
-2.861388715501675    1.52   3.29   
-2.861392963311972    1.52   3.3   
-2.8613964927051465    1.52   3.31   
-2.861399309374445    1.52   3.32   
-2.8614014189992587    1.52   3.33   
-2.861402827244713    1.52   3.34   
-2.861403539761263    1.52   3.35   
-2.861403562184299    1.52   3.36   
-2.8614029001337795    1.52   3.37   
-2.861401559213826    1.52   3.38   
-2.8613995450123837    1.52   3.39   
-2.8613968631008513    1.52   3.4   
-2.8570337110035093    1.53   2.4   
-2.857123858534627    1.53   2.41   
-2.857212911385001    1.53   2.42   
-2.857300872476219    1.53   2.43   
-2.857387744804754    1.53   2.44   
-2.8574735314403585    1.53   2.45   
-2.857558235524524    1.53   2.46   
-2.8576418602689406    1.53   2.47   
-2.8577244089539704    1.53   2.48   
-2.8578058849271333    1.53   2.49   
-2.857886291601619    1.53   2.5   
-2.857965632454824    1.53   2.51   
-2.8580439110268676    1.53   2.52   
-2.8581211309191725    1.53   2.53   
-2.858197295793022    1.53   2.54   
-2.8582724093681513    1.53   2.55   
-2.858346475421353    1.53   2.56   
-2.8584194977851047    1.53   2.57   
-2.858491480346193    1.53   2.58   
-2.8585624270443715    1.53   2.59   
-2.8586323418710275    1.53   2.6   
-2.858701228867859    1.53   2.61   
-2.8587690921255793    1.53   2.62   
-2.858835935782634    1.53   2.63   
-2.8589017640239183    1.53   2.64   
-2.8589665810795215    1.53   2.65   
-2.859030391223504    1.53   2.66   
-2.859093198772646    1.53   2.67   
-2.859155008085256    1.53   2.68   
-2.8592158235599667    1.53   2.69   
-2.859275649634553    1.53   2.7   
-2.8593344907847698    1.53   2.71   
-2.859392351523195    1.53   2.72   
-2.8594492363980994    1.53   2.73   
-2.859505149992315    1.53   2.74   
-2.8595600969221353    1.53   2.75   
-2.859614081836216    1.53   2.76   
-2.8596671094144983    1.53   2.77   
-2.8597191843671412    1.53   2.78   
-2.859770311433478    1.53   2.79   
-2.859820495380959    1.53   2.8   
-2.859869741004153    1.53   2.81   
-2.859918053123721    1.53   2.82   
-2.8599654365854312    1.53   2.83   
-2.8600118962591607    1.53   2.84   
-2.86005743703795    1.53   2.85   
-2.8601020638370276    1.53   2.86   
-2.8601457815928786    1.53   2.87   
-2.8601885952623105    1.53   2.88   
-2.8602305098215486    1.53   2.89   
-2.8602715302653205    1.53   2.9   
-2.8603116616059747    1.53   2.91   
-2.860350908872603    1.53   2.92   
-2.8603892771101793    1.53   2.93   
-2.8604267713787026    1.53   2.94   
-2.8604633967523676    1.53   2.95   
-2.860499158318735    1.53   2.96   
-2.860534061177912    1.53   2.97   
-2.860568110441771    1.53   2.98   
-2.860601311233137    1.53   2.99   
-2.8606336686850296    1.53   3.0   
-2.8606651879398903    1.53   3.01   
-2.860695874148834    1.53   3.02   
-2.860725732470912    1.53   3.03   
-2.860754768072371    1.53   3.04   
-2.8607829861259457    1.53   3.05   
-2.860810391810165    1.53   3.06   
-2.860836990308631    1.53   3.07   
-2.8608627868093572    1.53   3.08   
-2.8608877865040965    1.53   3.09   
-2.8609119945876698    1.53   3.1   
-2.8609354162573277    1.53   3.11   
-2.860958056712117    1.53   3.12   
-2.8609799211522335    1.53   3.13   
-2.8610010147784295    1.53   3.14   
-2.861021342791389    1.53   3.15   
-2.861040910391153    1.53   3.16   
-2.861059722776515    1.53   3.17   
-2.861077785144462    1.53   3.18   
-2.861095102689603    1.53   3.19   
-2.86111168060362    1.53   3.2   
-2.8611275240747216    1.53   3.21   
-2.8611426382871077    1.53   3.22   
-2.861157028420458    1.53   3.23   
-2.8611706996494006    1.53   3.24   
-2.861183657143027    1.53   3.25   
-2.861195906064378    1.53   3.26   
-2.861207451569977    1.53   3.27   
-2.8612182988093435    1.53   3.28   
-2.8612284529245327    1.53   3.29   
-2.861237919049673    1.53   3.3   
-2.8612467023105235    1.53   3.31   
-2.861254807824037    1.53   3.32   
-2.8612622406979202    1.53   3.33   
-2.861269006030224    1.53   3.34   
-2.8612751089089223    1.53   3.35   
-2.8612805544115165    1.53   3.36   
-2.861285347604637    1.53   3.37   
-2.8612894935436466    1.53   3.38   
-2.8612929972722814    1.53   3.39   
-2.8612958638222685    1.53   3.4   
-2.856617327518471    1.54   2.4   
-2.856706228309844    1.54   2.41   
-2.85679413614181    1.54   2.42   
-2.8568810530468243    1.54   2.43   
-2.85696698113432    1.54   2.44   
-2.857051922589232    1.54   2.45   
-2.857135879670513    1.54   2.46   
-2.8572188547096404    1.54   2.47   
-2.857300850109178    1.54   2.48   
-2.8573818683413164    1.54   2.49   
-2.8574619119464604    1.54   2.5   
-2.857540983531804    1.54   2.51   
-2.857619085769935    1.54   2.52   
-2.8576962213974535    1.54   2.53   
-2.8577723932135983    1.54   2.54   
-2.857847604078901    1.54   2.55   
-2.8579218569138303    1.54   2.56   
-2.8579951546974733    1.54   2.57   
-2.8580675004662375    1.54   2.58   
-2.858138897312529    1.54   2.59   
-2.858209348383489    1.54   2.6   
-2.858278856879721    1.54   2.61   
-2.8583474260540296    1.54   2.62   
-2.858415059210189    1.54   2.63   
-2.8584817597017143    1.54   2.64   
-2.8585475309306463    1.54   2.65   
-2.858612376346357    1.54   2.66   
-2.858676299444369    1.54   2.67   
-2.858739303765179    1.54   2.68   
-2.8588013928931026    1.54   2.69   
-2.8588625704551407    1.54   2.7   
-2.858922840119833    1.54   2.71   
-2.8589822055961602    1.54   2.72   
-2.8590406706324365    1.54   2.73   
-2.8590982390152173    1.54   2.74   
-2.8591549145682236    1.54   2.75   
-2.859210701151297    1.54   2.76   
-2.8592656026593275    1.54   2.77   
-2.859319623021231    1.54   2.78   
-2.85937276619893    1.54   2.79   
-2.8594250361863445    1.54   2.8   
-2.8594764370083814    1.54   2.81   
-2.8595269727199777    1.54   2.82   
-2.8595766474051048    1.54   2.83   
-2.859625465175824    1.54   2.84   
-2.859673430171344    1.54   2.85   
-2.8597205465570794    1.54   2.86   
-2.859766818523738    1.54   2.87   
-2.859812250286417    1.54   2.88   
-2.8598568460836917    1.54   2.89   
-2.859900610176754    1.54   2.9   
-2.8599435468485304    1.54   2.91   
-2.8599856604028195    1.54   2.92   
-2.860026955163463    1.54   2.93   
-2.8600674354734883    1.54   2.94   
-2.8601071056943073    1.54   2.95   
-2.860145970204887    1.54   2.96   
-2.86018403340097    1.54   2.97   
-2.8602212996942695    1.54   2.98   
-2.860257773511709    1.54   2.99   
-2.8602934592946374    1.54   3.0   
-2.860328361498103    1.54   3.01   
-2.860362484590082    1.54   3.02   
-2.860395833050778    1.54   3.03   
-2.860428411371876    1.54   3.04   
-2.8604602240558514    1.54   3.05   
-2.8604912756152627    1.54   3.06   
-2.86052157057207    1.54   3.07   
-2.860551113456955    1.54   3.08   
-2.860579908808662    1.54   3.09   
-2.8606079611733315    1.54   3.1   
-2.8606352751038706    1.54   3.11   
-2.860661855159305    1.54   3.12   
-2.8606877059041658    1.54   3.13   
-2.860712831907869    1.54   3.14   
-2.860737237744116    1.54   3.15   
-2.8607609279902957    1.54   3.16   
-2.860783907226907    1.54   3.17   
-2.8608061800369833    1.54   3.18   
-2.860827751005521    1.54   3.19   
-2.8608486247189386    1.54   3.2   
-2.860868805764523    1.54   3.21   
-2.8608882987298925    1.54   3.22   
-2.8609071082024813    1.54   3.23   
-2.8609252387690076    1.54   3.24   
-2.860942695014982    1.54   3.25   
-2.8609594815242008    1.54   3.26   
-2.8609756028782503    1.54   3.27   
-2.8609910636560496    1.54   3.28   
-2.8610058684333475    1.54   3.29   
-2.8610200217822865    1.54   3.3   
-2.861033528270933    1.54   3.31   
-2.861046392462842    1.54   3.32   
-2.86105861891661    1.54   3.33   
-2.8610702121854543    1.54   3.34   
-2.861081176816788    1.54   3.35   
-2.861091517351813    1.54   3.36   
-2.861101238093954    1.54   3.37   
-2.8611103440424923    1.54   3.38   
-2.8611188394766693    1.54   3.39   
-2.8611267289088826    1.54   3.4   
-2.856184239744233    1.55   2.4   
-2.8562714697509026    1.55   2.41   
-2.8563578053286602    1.55   2.42   
-2.8564432476827166    1.55   2.43   
-2.8565277980968395    1.55   2.44   
-2.856611457931905    1.55   2.45   
-2.85669422862449    1.55   2.46   
-2.8567761116854844    1.55   2.47   
-2.856857108698681    1.55   2.48   
-2.8569372213194213    1.55   2.49   
-2.8570164512732212    1.55   2.5   
-2.8570948003544285    1.55   2.51   
-2.8571722704248943    1.55   2.52   
-2.857248863412638    1.55   2.53   
-2.8573245813105568    1.55   2.54   
-2.857399426175119    1.55   2.55   
-2.8574734001250865    1.55   2.56   
-2.857546505340247    1.55   2.57   
-2.857618744060162    1.55   2.58   
-2.857690118582918    1.55   2.59   
-2.857760631263903    1.55   2.6   
-2.8578302845145886    1.55   2.61   
-2.857899080801326    1.55   2.62   
-2.8579670226441665    1.55   2.63   
-2.8580341126156648    1.55   2.64   
-2.8581003533397302    1.55   2.65   
-2.8581657474904745    1.55   2.66   
-2.858230297791062    1.55   2.67   
-2.858294007012602    1.55   2.68   
-2.858356877973011    1.55   2.69   
-2.858418913535942    1.55   2.7   
-2.858480116609668    1.55   2.71   
-2.858540490146025    1.55   2.72   
-2.858600037139342    1.55   2.73   
-2.8586587606253913    1.55   2.74   
-2.858716663680349    1.55   2.75   
-2.8587737494197687    1.55   2.76   
-2.8588300209975785    1.55   2.77   
-2.858885481605057    1.55   2.78   
-2.8589401344698677    1.55   2.79   
-2.8589939828550643    1.55   2.8   
-2.859047030058136    1.55   2.81   
-2.859099279410046    1.55   2.82   
-2.8591507342743006    1.55   2.83   
-2.8592013980460065    1.55   2.84   
-2.8592512741509624    1.55   2.85   
-2.8593003660447445    1.55   2.86   
-2.859348677211826    1.55   2.87   
-2.8593962111646793    1.55   2.88   
-2.859442971442903    1.55   2.89   
-2.8594889616123793    1.55   2.9   
-2.8595341852644087    1.55   2.91   
-2.8595786460148807    1.55   2.92   
-2.8596223475034415    1.55   2.93   
-2.8596652933926774    1.55   2.94   
-2.8597074873673276    1.55   2.95   
-2.8597489331334622    1.55   2.96   
-2.8597896344177296    1.55   2.97   
-2.8598295949665626    1.55   2.98   
-2.8598688185454275    1.55   2.99   
-2.859907308938076    1.55   3.0   
-2.8599450699457982    1.55   3.01   
-2.859982105386703    1.55   3.02   
-2.8600184190949847    1.55   3.03   
-2.8600540149202374    1.55   3.04   
-2.8600888967267353    1.55   3.05   
-2.8601230683927588    1.55   3.06   
-2.8601565338099078    1.55   3.07   
-2.8601892968824476    1.55   3.08   
-2.8602213615266345    1.55   3.09   
-2.860252731670085    1.55   3.1   
-2.8602834112511224    1.55   3.11   
-2.860313404218164    1.55   3.12   
-2.86034271452909    1.55   3.13   
-2.8603713461506453    1.55   3.14   
-2.860399303057835    1.55   3.15   
-2.8604265892333327    1.55   3.16   
-2.8604532086669074    1.55   3.17   
-2.860479165354844    1.55   3.18   
-2.860504463299393    1.55   3.19   
-2.8605291065082    1.55   3.2   
-2.8605530989937855    1.55   3.21   
-2.8605764447729864    1.55   3.22   
-2.8605991478664454    1.55   3.23   
-2.8606212122980907    1.55   3.24   
-2.8606426420946254    1.55   3.25   
-2.860663441285031    1.55   3.26   
-2.8606836139000706    1.55   3.27   
-2.86070316397181    1.55   3.28   
-2.8607220955331454    1.55   3.29   
-2.860740412617336    1.55   3.3   
-2.8607581192575395    1.55   3.31   
-2.8607752194863743    1.55   3.32   
-2.8607917171022366    1.55   3.33   
-2.860807616611156    1.55   3.34   
-2.8608229217985386    1.55   3.35   
-2.8608376366904964    1.55   3.36   
-2.860851765310457    1.55   3.37   
-2.8608653116787766    1.55   3.38   
-2.860878279812337    1.55   3.39   
-2.8608906737241564    1.55   3.4   
-2.8557348226062587    1.56   2.4   
-2.855819965698039    1.56   2.41   
-2.855904309740188    1.56   2.42   
-2.855987855171373    1.56   2.43   
-2.856070602509768    1.56   2.44   
-2.856152552351705    1.56   2.45   
-2.8562337053703497    1.56   2.46   
-2.856314062314355    1.56   2.47   
-2.856393624006565    1.56   2.48   
-2.8564723913427224    1.56   2.49   
-2.8565503652901487    1.56   2.5   
-2.856627546886493    1.56   2.51   
-2.8567039372384646    1.56   2.52   
-2.856779537520569    1.56   2.53   
-2.8568543489738674    1.56   2.54   
-2.856928372904755    1.56   2.55   
-2.8570016106837355    1.56   2.56   
-2.857074063744216    1.56   2.57   
-2.8571457335813135    1.56   2.58   
-2.857216621750671    1.56   2.59   
-2.8572867298672895    1.56   2.6   
-2.8573560596043572    1.56   2.61   
-2.8574246126921152    1.56   2.62   
-2.857492390916716    1.56   2.63   
-2.8575593961190977    1.56   2.64   
-2.8576256301938634    1.56   2.65   
-2.857691095088199    1.56   2.66   
-2.857755792800768    1.56   2.67   
-2.857819725380635    1.56   2.68   
-2.8578828949262    1.56   2.69   
-2.857945303584145    1.56   2.7   
-2.8580069535483914    1.56   2.71   
-2.8580678470590617    1.56   2.72   
-2.858127986401461    1.56   2.73   
-2.858187373905066    1.56   2.74   
-2.858246011942533    1.56   2.75   
-2.8583039029286996    1.56   2.76   
-2.858361049319616    1.56   2.77   
-2.858417453611575    1.56   2.78   
-2.8584731183401657    1.56   2.79   
-2.8585280460793174    1.56   2.8   
-2.858582239440386    1.56   2.81   
-2.8586357010712096    1.56   2.82   
-2.858688433655226    1.56   2.83   
-2.8587404399105516    1.56   2.84   
-2.858791722589095    1.56   2.85   
-2.8588422844756955    1.56   2.86   
-2.858892128387241    1.56   2.87   
-2.858941257171809    1.56   2.88   
-2.8589896737078435    1.56   2.89   
-2.859037380903291    1.56   2.9   
-2.8590843816947946    1.56   2.91   
-2.859130679046871    1.56   2.92   
-2.8591762759511177    1.56   2.93   
-2.8592211754254007    1.56   2.94   
-2.859265380513094    1.56   2.95   
-2.859308894282287    1.56   2.96   
-2.859351719825028    1.56   2.97   
-2.8593938602565787    1.56   2.98   
-2.8594353187146595    1.56   2.99   
-2.859476098358725    1.56   3.0   
-2.8595162023692384    1.56   3.01   
-2.8595556339469512    1.56   3.02   
-2.859594396312216    1.56   3.03   
-2.859632492704273    1.56   3.04   
-2.8596699263805796    1.56   3.05   
-2.8597067006161305    1.56   3.06   
-2.8597428187027902    1.56   3.07   
-2.8597782839486463    1.56   3.08   
-2.85981309967735    1.56   3.09   
-2.859847269227486    1.56   3.1   
-2.859880795951946    1.56   3.11   
-2.8599136832173064    1.56   3.12   
-2.8599459344032163    1.56   3.13   
-2.859977552901803    1.56   3.14   
-2.8600085421170727    1.56   3.15   
-2.8600389054643354    1.56   3.16   
-2.8600686463696197    1.56   3.17   
-2.860097768269115    1.56   3.18   
-2.8601262746086173    1.56   3.19   
-2.860154168842971    1.56   3.2   
-2.860181454435533    1.56   3.21   
-2.8602081348576465    1.56   3.22   
-2.860234213588107    1.56   3.23   
-2.860259694112659    1.56   3.24   
-2.860284579923474    1.56   3.25   
-2.8603088745186733    1.56   3.26   
-2.860332581401813    1.56   3.27   
-2.860355703838273    1.56   3.28   
-2.860378245836973    1.56   3.29   
-2.86040021066183    1.56   3.3   
-2.860421601833457    1.56   3.31   
-2.860442422875573    1.56   3.32   
-2.8604626773145716    1.56   3.33   
-2.8604823686790732    1.56   3.34   
-2.8605015004994954    1.56   3.35   
-2.8605200763076484    1.56   3.36   
